feature,importance,omic_layer
transcriptomics_SEMA4G,0.4130752566450853,transcriptomics
crisprcas9_NAT10,0.4130417322828297,crisprcas9
crisprcas9_ANKRD54,0.4130351675570705,crisprcas9
crisprcas9_TTC32,0.4130340457678515,crisprcas9
transcriptomics_IFT74,0.4130297690206884,transcriptomics
crisprcas9_ID1,0.4130213288635515,crisprcas9
crisprcas9_ZNF57,0.413012571197718,crisprcas9
proteomics_GRWD1,0.4130098953129386,proteomics
crisprcas9_DDX3X,0.4130086785230957,crisprcas9
crisprcas9_GPX1,0.4130049810842345,crisprcas9
transcriptomics_PLEKHO1,0.4129936914223646,transcriptomics
transcriptomics_HSPA13,0.4129907771846425,transcriptomics
crisprcas9_HMBS,0.4129904830366651,crisprcas9
crisprcas9_CFAP68,0.4129881265493399,crisprcas9
crisprcas9_RORC,0.4129509857460243,crisprcas9
crisprcas9_RMI2,0.4129330253230139,crisprcas9
transcriptomics_SERPINI1,0.4129232469807075,transcriptomics
transcriptomics_UNC13A,0.4129216104179897,transcriptomics
proteomics_CAT,0.4128601047045629,proteomics
crisprcas9_BOLA3,0.412844699825619,crisprcas9
crisprcas9_HCN2,0.412841067803033,crisprcas9
crisprcas9_AXL,0.4128294920199852,crisprcas9
transcriptomics_PLEKHH3,0.4128133609346627,transcriptomics
proteomics_CALU,0.4127956410279105,proteomics
crisprcas9_ASXL1,0.4127936419533857,crisprcas9
crisprcas9_NUP160,0.412791759104117,crisprcas9
crisprcas9_OXSM,0.412784170549221,crisprcas9
crisprcas9_ACTR5,0.4127737586019334,crisprcas9
proteomics_AARS1,0.4127654766651616,proteomics
transcriptomics_CPM,0.41275768247302,transcriptomics
proteomics_DDX28,0.4127553614279642,proteomics
proteomics_ATP6V1A,0.4127474633059498,proteomics
crisprcas9_RPS4X,0.4127427179006299,crisprcas9
transcriptomics_ZNF785,0.4127229895435723,transcriptomics
crisprcas9_CEBPE,0.4127014403703155,crisprcas9
transcriptomics_NWD1,0.4126660378853918,transcriptomics
transcriptomics_TRAM2,0.4126599346535162,transcriptomics
transcriptomics_PCDHGA9,0.4126477298745489,transcriptomics
crisprcas9_RPL14,0.4126348049478561,crisprcas9
crisprcas9_FERMT1,0.412627998185056,crisprcas9
transcriptomics_ALOX15,0.4126270654043157,transcriptomics
transcriptomics_GCHFR,0.412625394615991,transcriptomics
transcriptomics_AGAP2,0.4126126762611505,transcriptomics
transcriptomics_KL,0.4126125673443158,transcriptomics
transcriptomics_TSHZ2,0.4126043367790807,transcriptomics
crisprcas9_OVGP1,0.4125856434811698,crisprcas9
transcriptomics_TMEM255A,0.4125837671522059,transcriptomics
crisprcas9_RHOQ,0.4125776531464124,crisprcas9
proteomics_RPL30,0.4125768520004242,proteomics
transcriptomics_NRSN2,0.4125672103508715,transcriptomics
transcriptomics_ZNF334,0.4125640437943652,transcriptomics
crisprcas9_ZBTB38,0.4125539389783287,crisprcas9
transcriptomics_SIGLEC15,0.4124846778750853,transcriptomics
crisprcas9_C1orf87,0.4124818422060948,crisprcas9
transcriptomics_DDX3Y,0.4124666871036185,transcriptomics
crisprcas9_RCOR1,0.4124601447263348,crisprcas9
crisprcas9_ZNFX1,0.4124242099561875,crisprcas9
transcriptomics_NLRC5,0.4123817717624188,transcriptomics
transcriptomics_REEP6,0.4123313342527411,transcriptomics
proteomics_PDAP1,0.4123265654520326,proteomics
crisprcas9_AARS1,0.4123111150236102,crisprcas9
drugresponse_2255;RK-33;GDSC2,0.4122782490939937,drugresponse
crisprcas9_DCTN2,0.4122413353590905,crisprcas9
transcriptomics_STK17B,0.4122411952889036,transcriptomics
transcriptomics_ABCG1,0.412240021815182,transcriptomics
crisprcas9_BRD9,0.4122259690491457,crisprcas9
crisprcas9_IKBKB,0.4121954951689202,crisprcas9
proteomics_SLC16A1,0.4121674368942359,proteomics
transcriptomics_GRPR,0.4121609073393362,transcriptomics
crisprcas9_TGIF2,0.4121578520091302,crisprcas9
transcriptomics_KCNQ3,0.4121563090594385,transcriptomics
proteomics_IDH1,0.412138949269267,proteomics
crisprcas9_HERC1,0.4121176890403566,crisprcas9
transcriptomics_PAX6,0.4121169124097555,transcriptomics
proteomics_LSM6,0.4121046701243785,proteomics
transcriptomics_SYT15,0.4120727853658824,transcriptomics
crisprcas9_ZBTB10,0.4120724326394159,crisprcas9
crisprcas9_MRGPRF,0.412065687986188,crisprcas9
transcriptomics_CDRT4,0.4120624808882028,transcriptomics
crisprcas9_UPF3B,0.4120367302639601,crisprcas9
crisprcas9_XRCC2,0.4120284266787626,crisprcas9
transcriptomics_TCIM,0.4120264104862788,transcriptomics
crisprcas9_NUTF2,0.4120234343480846,crisprcas9
transcriptomics_GATD3B,0.4120163552893739,transcriptomics
proteomics_MYL6,0.4120105701019736,proteomics
transcriptomics_PDE10A,0.4119838022756639,transcriptomics
crisprcas9_CLCC1,0.411983757671779,crisprcas9
proteomics_CRKL,0.4119638286261499,proteomics
crisprcas9_GEMIN4,0.4119547042863797,crisprcas9
drugresponse_230;GSK429286A;GDSC1,0.4119318163881409,drugresponse
crisprcas9_NFE2L3,0.4119078004341774,crisprcas9
crisprcas9_PAK4,0.4118765336384958,crisprcas9
crisprcas9_RSL1D1,0.4118408392539214,crisprcas9
transcriptomics_GRAMD1B,0.4118337681789089,transcriptomics
proteomics_TTLL12,0.411831181267497,proteomics
crisprcas9_IPO9,0.4118273733701445,crisprcas9
crisprcas9_POGZ,0.4118266319431887,crisprcas9
transcriptomics_WWOX,0.4118191534040185,transcriptomics
transcriptomics_DYRK4,0.4117846183615626,transcriptomics
crisprcas9_CFAP298,0.4117793477055225,crisprcas9
crisprcas9_PROCA1,0.4117667014526616,crisprcas9
proteomics_GFM2,0.4117663513141578,proteomics
crisprcas9_SOX17,0.4117618628886114,crisprcas9
proteomics_PSMD3,0.4117614186672855,proteomics
crisprcas9_DNMT1,0.4117584996055098,crisprcas9
crisprcas9_TMX2,0.4117490929228158,crisprcas9
proteomics_DSTN,0.4117365430173915,proteomics
crisprcas9_ILK,0.4117108600575932,crisprcas9
crisprcas9_RPN2,0.4117084555824857,crisprcas9
crisprcas9_TNS3,0.4117017932329933,crisprcas9
transcriptomics_EDNRA,0.411698151395578,transcriptomics
transcriptomics_SLC30A8,0.4116516539908582,transcriptomics
crisprcas9_PRKAG1,0.4116495222282479,crisprcas9
crisprcas9_POLH,0.4116344602258467,crisprcas9
drugresponse_258;STF-62247;GDSC1,0.4116195260165619,drugresponse
crisprcas9_HSP90B1,0.4115807867321432,crisprcas9
crisprcas9_DHX29,0.4115798744153358,crisprcas9
crisprcas9_SHQ1,0.4115794730372663,crisprcas9
crisprcas9_ETV6,0.4115776109456253,crisprcas9
proteomics_PGM1,0.4115487932488289,proteomics
proteomics_WBP2,0.4115470495785125,proteomics
crisprcas9_THOC2,0.4115079957210981,crisprcas9
crisprcas9_SART1,0.4114736273931259,crisprcas9
transcriptomics_BAALC,0.4114409408097519,transcriptomics
transcriptomics_CACNG8,0.4114350237424856,transcriptomics
proteomics_KIF2A,0.4114276125731619,proteomics
drugresponse_1083;Crizotinib;GDSC2,0.41142576846894,drugresponse
crisprcas9_TEAD4,0.4114229442587067,crisprcas9
proteomics_AP2M1,0.4113911704966844,proteomics
crisprcas9_SLC35G5,0.411384021619846,crisprcas9
transcriptomics_SLC4A11,0.411344575322798,transcriptomics
transcriptomics_ARHGAP40,0.4113336344354477,transcriptomics
transcriptomics_CCL5,0.4113295291618748,transcriptomics
proteomics_SAE1,0.411306891023325,proteomics
transcriptomics_AQP1,0.4112912067301357,transcriptomics
crisprcas9_DGKZ,0.4112897044434325,crisprcas9
transcriptomics_TENM4,0.4111769953847438,transcriptomics
crisprcas9_MCM10,0.411139787414095,crisprcas9
crisprcas9_KRTAP4-5,0.4111219544916689,crisprcas9
transcriptomics_PLXNA4,0.4110993814566704,transcriptomics
crisprcas9_ATP2A2,0.4110752636402066,crisprcas9
copynumber_FBXO11,0.4110587427068495,copynumber
crisprcas9_PMPCA,0.411058689272815,crisprcas9
crisprcas9_GUCA2A,0.4110411239312263,crisprcas9
crisprcas9_VMP1,0.4109735427418251,crisprcas9
transcriptomics_TNNT1,0.410966810708975,transcriptomics
transcriptomics_RASGRF2,0.4109629833600075,transcriptomics
proteomics_UQCRC2,0.4109592736777873,proteomics
crisprcas9_TP53RK,0.4109506236929326,crisprcas9
transcriptomics_MEOX1,0.4109448311059289,transcriptomics
transcriptomics_FAM53A,0.41093556913365,transcriptomics
crisprcas9_RMND1,0.4109233809624744,crisprcas9
transcriptomics_CROT,0.4109225483475206,transcriptomics
crisprcas9_GTF3A,0.410916932128137,crisprcas9
crisprcas9_STEAP2,0.4108850763019243,crisprcas9
transcriptomics_VOPP1,0.4108755068777409,transcriptomics
transcriptomics_MROH7,0.4108553539279191,transcriptomics
crisprcas9_SINHCAF,0.4108370221734084,crisprcas9
crisprcas9_PMM2,0.4108349937278507,crisprcas9
crisprcas9_KAT7,0.4108228376743096,crisprcas9
proteomics_CSNK2B,0.4108185871917298,proteomics
proteomics_UBL5,0.4108010465445812,proteomics
transcriptomics_IL12A,0.4107696127534906,transcriptomics
transcriptomics_OPRL1,0.410760195195072,transcriptomics
transcriptomics_HOXD4,0.4107564639177101,transcriptomics
crisprcas9_TAF11,0.4107473829599123,crisprcas9
transcriptomics_SCN1B,0.4107347362326325,transcriptomics
proteomics_EIF3J,0.4107280925917547,proteomics
transcriptomics_GUCY1A1,0.4107260098152965,transcriptomics
crisprcas9_PDS5A,0.4107018446851367,crisprcas9
crisprcas9_RTTN,0.4106632074994945,crisprcas9
proteomics_AHSG,0.4106568751525624,proteomics
crisprcas9_POTEH,0.4106250253259856,crisprcas9
crisprcas9_PEX13,0.410620194728638,crisprcas9
transcriptomics_LRCH2,0.410613018131276,transcriptomics
transcriptomics_CDH12,0.4106052718027489,transcriptomics
crisprcas9_SPTLC1,0.4105907220702061,crisprcas9
crisprcas9_ENPP7,0.4105888734755551,crisprcas9
crisprcas9_RACGAP1,0.4105781864543691,crisprcas9
transcriptomics_LEFTY1,0.4105780047177753,transcriptomics
crisprcas9_CHRAC1,0.4105774989253344,crisprcas9
crisprcas9_TTC4,0.4105704277647264,crisprcas9
crisprcas9_PPP1CB,0.4105565907434911,crisprcas9
copynumber_LTB,0.4105427625197024,copynumber
copynumber_TRIM33,0.4105408911564384,copynumber
crisprcas9_TAMALIN,0.4105097995655333,crisprcas9
crisprcas9_NPLOC4,0.4105056815129605,crisprcas9
proteomics_ASPSCR1,0.4105011508331393,proteomics
transcriptomics_TTYH2,0.4104976508391049,transcriptomics
crisprcas9_H3C11,0.4104932755313717,crisprcas9
crisprcas9_XAGE3,0.4104758583941365,crisprcas9
copynumber_ETV4,0.4104619731571797,copynumber
crisprcas9_BGLAP,0.4104586180164487,crisprcas9
crisprcas9_PIP4K2C,0.4104580211368327,crisprcas9
transcriptomics_COL9A1,0.4104554631184282,transcriptomics
proteomics_AK4,0.4104433957841604,proteomics
crisprcas9_KLHDC3,0.4104426167972182,crisprcas9
drugresponse_1266;ICL1100013;GDSC1,0.410438447701918,drugresponse
transcriptomics_PRSS35,0.4104177681316703,transcriptomics
crisprcas9_MED14,0.4104037832752476,crisprcas9
crisprcas9_TRIM41,0.410393945340376,crisprcas9
transcriptomics_APOBEC3F,0.4103891158223431,transcriptomics
drugresponse_1987;BCLXL_3202;GDSC2,0.4103850264227992,drugresponse
crisprcas9_BRI3,0.4103824543544697,crisprcas9
crisprcas9_APH1A,0.4103741836915642,crisprcas9
crisprcas9_MYO1H,0.4103682612269663,crisprcas9
crisprcas9_CDIPT,0.4103234173928,crisprcas9
crisprcas9_PNPLA8,0.4103213450541438,crisprcas9
proteomics_CARS2,0.4102912639539279,proteomics
proteomics_RPL14,0.4102400718074901,proteomics
transcriptomics_SOX3,0.4102315766513545,transcriptomics
crisprcas9_TNFRSF12A,0.4102300513490475,crisprcas9
crisprcas9_RNF7,0.4102279204413747,crisprcas9
crisprcas9_HEY1,0.4101841315434101,crisprcas9
transcriptomics_TLE6,0.410180606564844,transcriptomics
crisprcas9_STN1,0.4101805721612179,crisprcas9
crisprcas9_HAUS3,0.4101744619785495,crisprcas9
crisprcas9_DNAJC7,0.410167943336735,crisprcas9
proteomics_ABCC1,0.4101667676306068,proteomics
transcriptomics_CACNG6,0.4101636623690365,transcriptomics
proteomics_PKM,0.4101474505394045,proteomics
crisprcas9_CDCA5,0.4101446174520312,crisprcas9
crisprcas9_PTPA,0.4101389922170151,crisprcas9
transcriptomics_DNAJC12,0.4101280832423249,transcriptomics
proteomics_TRIM33,0.410106742497006,proteomics
crisprcas9_PSMD12,0.4100827300697137,crisprcas9
crisprcas9_TAF3,0.410076548412468,crisprcas9
drugresponse_2510;AZD1390;GDSC2,0.4100684032771355,drugresponse
transcriptomics_NOX4,0.4100637082748828,transcriptomics
transcriptomics_WDR91,0.4100423146131797,transcriptomics
crisprcas9_CREM,0.4100320669644827,crisprcas9
crisprcas9_TTF1,0.4100294596880484,crisprcas9
proteomics_MAK16,0.4100225989613695,proteomics
crisprcas9_ZNF638,0.4099916546134918,crisprcas9
crisprcas9_COX15,0.4099889132990851,crisprcas9
crisprcas9_PIK3C3,0.409980370528014,crisprcas9
transcriptomics_ZNF846,0.4099772489538021,transcriptomics
transcriptomics_GPR68,0.4099767867140487,transcriptomics
proteomics_MRPL24,0.409974096345789,proteomics
transcriptomics_FREM1,0.4099526434016611,transcriptomics
proteomics_PQBP1,0.4099511255414958,proteomics
crisprcas9_CRNKL1,0.4099328206676832,crisprcas9
proteomics_KIF22,0.4099256037772924,proteomics
crisprcas9_MCUR1,0.4099156825551927,crisprcas9
crisprcas9_GTF3C1,0.4099120978054856,crisprcas9
crisprcas9_EXO1,0.4098967396357995,crisprcas9
transcriptomics_ALDH1A2,0.409882619617371,transcriptomics
transcriptomics_SLC43A3,0.4098817560231825,transcriptomics
crisprcas9_CBLN1,0.4098661736787275,crisprcas9
transcriptomics_ST3GAL3,0.4098572712070727,transcriptomics
proteomics_SCAF1,0.409844319198092,proteomics
transcriptomics_KLHL3,0.40983917764359,transcriptomics
crisprcas9_DHDDS,0.4098234548896868,crisprcas9
crisprcas9_IPMK,0.4098169875528577,crisprcas9
transcriptomics_RAB36,0.4097994854113077,transcriptomics
transcriptomics_ARG2,0.4097918093652492,transcriptomics
crisprcas9_PSMC3IP,0.4097883956539888,crisprcas9
transcriptomics_AK5,0.4097825942422837,transcriptomics
proteomics_TSTA3,0.4097808792578453,proteomics
crisprcas9_TMA16,0.4097775432340469,crisprcas9
transcriptomics_C12orf75,0.4097701782057906,transcriptomics
crisprcas9_SETX,0.4097408467394859,crisprcas9
transcriptomics_NQO1,0.4097263868649766,transcriptomics
crisprcas9_TBCD,0.4097240722731914,crisprcas9
transcriptomics_PDLIM4,0.4096920680225906,transcriptomics
transcriptomics_TMEM38A,0.4096692078737446,transcriptomics
transcriptomics_CGB5,0.4096678923745854,transcriptomics
transcriptomics_ZBTB18,0.4096620477889254,transcriptomics
crisprcas9_GNA11,0.4096522731431649,crisprcas9
transcriptomics_H2BU1,0.4096194935072145,transcriptomics
transcriptomics_NAA11,0.4096167314814354,transcriptomics
proteomics_PBDC1,0.4095992624488724,proteomics
crisprcas9_KLF1,0.4095951875001518,crisprcas9
transcriptomics_NR4A2,0.4095858289203179,transcriptomics
crisprcas9_CDH24,0.4095856390184139,crisprcas9
crisprcas9_ALG14,0.4095632011516896,crisprcas9
proteomics_EXOC7,0.4095394654890151,proteomics
crisprcas9_SEC61G,0.4094844851514397,crisprcas9
transcriptomics_DPF1,0.4094842156618965,transcriptomics
crisprcas9_TLE4,0.4094719306602104,crisprcas9
crisprcas9_RASL10A,0.4094660754490064,crisprcas9
crisprcas9_DNM2,0.4094583119899263,crisprcas9
crisprcas9_PSMG4,0.4094538226058714,crisprcas9
proteomics_TPI1,0.4094316467282098,proteomics
transcriptomics_YPEL3,0.4094196931317942,transcriptomics
crisprcas9_MT1E,0.4094114288819263,crisprcas9
metabolomics_stearoylcarnitine,0.4093921942793914,metabolomics
copynumber_ZNRF3,0.4093722644348902,copynumber
crisprcas9_STARD8,0.4093610245805272,crisprcas9
transcriptomics_PARVB,0.4093531100072414,transcriptomics
copynumber_ABL1,0.4093346192644936,copynumber
crisprcas9_AZGP1,0.4092865748743706,crisprcas9
transcriptomics_WNT6,0.4092852777397343,transcriptomics
transcriptomics_EPB41L3,0.4092786037718445,transcriptomics
copynumber_PRF1,0.409277656393164,copynumber
crisprcas9_SPRTN,0.4092692681327187,crisprcas9
transcriptomics_JARID2,0.4092651112045576,transcriptomics
crisprcas9_ZFC3H1,0.4092638114276439,crisprcas9
transcriptomics_CAMK1,0.4092484573625751,transcriptomics
transcriptomics_SLC43A1,0.4092442358422163,transcriptomics
crisprcas9_LARP6,0.409236973398448,crisprcas9
crisprcas9_DAZAP1,0.4092094453369479,crisprcas9
transcriptomics_REC8,0.40918925814601,transcriptomics
transcriptomics_TACC1,0.4091866070703035,transcriptomics
crisprcas9_NSL1,0.4091817252259152,crisprcas9
crisprcas9_CYB561,0.4091742356683989,crisprcas9
proteomics_HGH1,0.4091703247669964,proteomics
transcriptomics_TRPS1,0.4091599465486854,transcriptomics
proteomics_ADSL,0.4091230365788265,proteomics
transcriptomics_GLB1L3,0.409108181704393,transcriptomics
crisprcas9_KRT222,0.4090992093215407,crisprcas9
proteomics_COPS6,0.4090336465345033,proteomics
transcriptomics_PAX2,0.4090311862959092,transcriptomics
copynumber_DNAJB1,0.4090293379773452,copynumber
transcriptomics_NIPAL3,0.4090123085627763,transcriptomics
crisprcas9_DMAP1,0.4089956354549567,crisprcas9
crisprcas9_VPS4A,0.4089917463411451,crisprcas9
crisprcas9_GOLGA8M,0.4089839709494429,crisprcas9
transcriptomics_CXCL11,0.4089619559535256,transcriptomics
crisprcas9_POLR2K,0.40894132747467,crisprcas9
crisprcas9_ZNF536,0.4089365693384729,crisprcas9
transcriptomics_CT45A1,0.4089188347821034,transcriptomics
transcriptomics_ZNF439,0.4089060906246514,transcriptomics
crisprcas9_BLK,0.4088846022370132,crisprcas9
transcriptomics_DIRAS1,0.4088831364695116,transcriptomics
crisprcas9_MKRN1,0.4088748354840668,crisprcas9
crisprcas9_UTP18,0.4088599581415723,crisprcas9
transcriptomics_LMX1B,0.4088428990969944,transcriptomics
transcriptomics_HIC1,0.4088425292084466,transcriptomics
transcriptomics_FRAS1,0.4088220849280105,transcriptomics
proteomics_GALK1,0.4088198899436481,proteomics
crisprcas9_ATP6V1F,0.4088142934307541,crisprcas9
crisprcas9_CCDC3,0.4088069106020928,crisprcas9
transcriptomics_PPFIA4,0.4088043338704735,transcriptomics
transcriptomics_SEMA3E,0.4087785113021602,transcriptomics
transcriptomics_ZNF274,0.4087758483651604,transcriptomics
crisprcas9_C6orf136,0.4087715499701777,crisprcas9
metabolomics_palmitoylcarnitine,0.4087675949474,metabolomics
transcriptomics_TRIM55,0.4087597369383774,transcriptomics
transcriptomics_KCNMB2,0.4087566389234287,transcriptomics
transcriptomics_DAPK2,0.4087499850943342,transcriptomics
proteomics_OS9,0.4087472625052963,proteomics
transcriptomics_E2F2,0.4087301838071376,transcriptomics
crisprcas9_NFYC,0.408699185323672,crisprcas9
proteomics_PDCD11,0.4086981218063447,proteomics
crisprcas9_GOLGA6B,0.408696215995883,crisprcas9
crisprcas9_CRCP,0.4086961119362745,crisprcas9
crisprcas9_NSMCE2,0.4086910580023534,crisprcas9
transcriptomics_MMP10,0.4086880025464832,transcriptomics
transcriptomics_ABCA5,0.4086808576870427,transcriptomics
crisprcas9_UBE2K,0.4086756291262835,crisprcas9
transcriptomics_KREMEN2,0.4086638362107078,transcriptomics
crisprcas9_USB1,0.4086621238429385,crisprcas9
transcriptomics_C2orf74,0.4086538291826787,transcriptomics
transcriptomics_ZNF488,0.4086167293518239,transcriptomics
crisprcas9_SDHAF1,0.4085837648722433,crisprcas9
crisprcas9_EMC6,0.4085162825582884,crisprcas9
crisprcas9_C19orf53,0.4085131987738591,crisprcas9
crisprcas9_TRIM46,0.4084858607520295,crisprcas9
transcriptomics_PDE4B,0.4084677171990231,transcriptomics
crisprcas9_DDX39A,0.4084270281618309,crisprcas9
transcriptomics_HSPA1A,0.4084233309953582,transcriptomics
crisprcas9_HNRNPA0,0.4084225447197715,crisprcas9
transcriptomics_CA8,0.4084107445702119,transcriptomics
proteomics_PDXK,0.4083877271862768,proteomics
transcriptomics_PRKX,0.4083848257409678,transcriptomics
crisprcas9_RPS6KA3,0.4083581088472202,crisprcas9
transcriptomics_WNT5B,0.4083458423685446,transcriptomics
proteomics_CAP1,0.4083448586616162,proteomics
proteomics_RPS26,0.4082902442757001,proteomics
transcriptomics_CARD11,0.4082557470331492,transcriptomics
transcriptomics_PAQR6,0.4082350909814942,transcriptomics
transcriptomics_DENND3,0.4082320987225886,transcriptomics
crisprcas9_KIF20A,0.4082295926723532,crisprcas9
transcriptomics_RNASET2,0.4082007597657738,transcriptomics
crisprcas9_KLHL22,0.4081921370797806,crisprcas9
crisprcas9_SAR1A,0.4081875352891999,crisprcas9
proteomics_PPHLN1,0.4081737239078438,proteomics
transcriptomics_ZNF630,0.4081694244628874,transcriptomics
crisprcas9_MCPH1,0.4081678944500905,crisprcas9
crisprcas9_DERL1,0.4081677617463798,crisprcas9
proteomics_ENO1,0.4081630209315274,proteomics
transcriptomics_ZDHHC14,0.408155224305337,transcriptomics
copynumber_BCL3,0.4081531992495256,copynumber
proteomics_NUP35,0.408101224024786,proteomics
transcriptomics_HECW1,0.4080995280613873,transcriptomics
crisprcas9_TAGLN2,0.408089232417226,crisprcas9
transcriptomics_ACTG2,0.4080671915847205,transcriptomics
copynumber_BRD3,0.4080377194731028,copynumber
transcriptomics_VIP,0.4080283072650993,transcriptomics
proteomics_BCKDHA,0.4079958226734858,proteomics
transcriptomics_SFMBT2,0.4079823946437495,transcriptomics
crisprcas9_STRC,0.4079817000628956,crisprcas9
proteomics_LDHB,0.4079786787689144,proteomics
transcriptomics_NDRG4,0.4079175077721841,transcriptomics
transcriptomics_LUZP2,0.4078817603633248,transcriptomics
crisprcas9_NOL10,0.4078790539954013,crisprcas9
crisprcas9_GATA1,0.4078779871471122,crisprcas9
crisprcas9_REM1,0.4078772898811039,crisprcas9
copynumber_PPT2,0.407868122807799,copynumber
crisprcas9_NBPF3,0.4078580222559499,crisprcas9
crisprcas9_SUGP1,0.4078498363517737,crisprcas9
crisprcas9_BMP8B,0.4078438595566467,crisprcas9
proteomics_RRP1,0.407826537216869,proteomics
transcriptomics_KCND1,0.4078215062138133,transcriptomics
transcriptomics_RBP1,0.4078201061925646,transcriptomics
transcriptomics_GAL,0.4078104369136136,transcriptomics
transcriptomics_FRMPD3,0.4077998679752153,transcriptomics
crisprcas9_VPS53,0.4077978357559674,crisprcas9
transcriptomics_SUGCT,0.4077962501464768,transcriptomics
crisprcas9_RPS27L,0.4077933112145928,crisprcas9
proteomics_NDUFA12,0.4077820128890211,proteomics
transcriptomics_GALNT9,0.4077801474583274,transcriptomics
proteomics_REPS1,0.4077727739022002,proteomics
transcriptomics_PKIA,0.4077662100009641,transcriptomics
transcriptomics_FNDC10,0.4077491717696406,transcriptomics
transcriptomics_ECE1,0.4077459193355061,transcriptomics
crisprcas9_LSM2,0.407744372450089,crisprcas9
transcriptomics_KSR1,0.4077361797927582,transcriptomics
transcriptomics_ZNF625,0.4077351555674865,transcriptomics
transcriptomics_ZFP69,0.4077333265085955,transcriptomics
crisprcas9_AKT2,0.4077157476572758,crisprcas9
transcriptomics_GJD3,0.4077060091368211,transcriptomics
crisprcas9_VPS8,0.4076752999332929,crisprcas9
transcriptomics_FOXC2,0.4076688904778823,transcriptomics
transcriptomics_MYLIP,0.407662083197338,transcriptomics
crisprcas9_TWF2,0.4076416593594308,crisprcas9
crisprcas9_OR1E2,0.4076280342354039,crisprcas9
proteomics_LIN7C,0.4076252608915633,proteomics
crisprcas9_PEX1,0.4076119672269118,crisprcas9
transcriptomics_USP9Y,0.4076091615753032,transcriptomics
crisprcas9_PELP1,0.407605160057886,crisprcas9
transcriptomics_ZNF114,0.4076003823350783,transcriptomics
crisprcas9_ADRB3,0.4075870267788185,crisprcas9
proteomics_RAP1GDS1,0.4075838008882567,proteomics
transcriptomics_GDF15,0.407574332516678,transcriptomics
crisprcas9_PAK1,0.4075709739711518,crisprcas9
transcriptomics_KCP,0.4075619424279392,transcriptomics
crisprcas9_ELMOD3,0.4075515976963403,crisprcas9
crisprcas9_CCDC184,0.4075438706134478,crisprcas9
drugresponse_305;TPCA-1;GDSC1,0.4075218693779205,drugresponse
proteomics_PDCD6IP,0.4075189534061779,proteomics
transcriptomics_RGMA,0.4075182333069197,transcriptomics
transcriptomics_TNNI3,0.4075009647570674,transcriptomics
transcriptomics_PRLR,0.4074854967612377,transcriptomics
crisprcas9_KRTAP29-1,0.4074772855884203,crisprcas9
transcriptomics_GAMT,0.4074710286974468,transcriptomics
transcriptomics_RNF112,0.4074702057329961,transcriptomics
proteomics_NOP10,0.4074470585715157,proteomics
transcriptomics_MAPT,0.407390180881895,transcriptomics
transcriptomics_NMUR2,0.4073749981564502,transcriptomics
transcriptomics_METRN,0.4073423266226508,transcriptomics
transcriptomics_SHC2,0.4073250634945737,transcriptomics
transcriptomics_ZIK1,0.4073246423404564,transcriptomics
transcriptomics_C5orf63,0.4072985667512598,transcriptomics
crisprcas9_EPAS1,0.4072772228940123,crisprcas9
transcriptomics_KBTBD11,0.4072693668934302,transcriptomics
transcriptomics_PNMA6A,0.4072652361311998,transcriptomics
transcriptomics_NBPF15,0.4072638163466625,transcriptomics
transcriptomics_SOX7,0.4072598683003443,transcriptomics
transcriptomics_SHISA3,0.4072500891239005,transcriptomics
crisprcas9_ENDOG,0.4072456897805345,crisprcas9
crisprcas9_KDELR2,0.407204451413367,crisprcas9
crisprcas9_ACOX1,0.4071921373872543,crisprcas9
transcriptomics_TCAF2,0.4071555855515106,transcriptomics
crisprcas9_PSMC2,0.4071547370874283,crisprcas9
crisprcas9_TADA3,0.4071207772018227,crisprcas9
crisprcas9_CYP4F11,0.4071151937673011,crisprcas9
transcriptomics_CXCL17,0.4071147696095772,transcriptomics
transcriptomics_SORBS2,0.4070977240860143,transcriptomics
crisprcas9_KEAP1,0.4070767580623959,crisprcas9
transcriptomics_ADGRL1,0.4070301068960479,transcriptomics
transcriptomics_ZNF747,0.4070246994305526,transcriptomics
transcriptomics_TGM3,0.4070147739206786,transcriptomics
transcriptomics_SLC47A1,0.4070080578634246,transcriptomics
crisprcas9_GATA2,0.4069945141542608,crisprcas9
crisprcas9_UTP25,0.4069910554578276,crisprcas9
transcriptomics_ZNF671,0.4069902924200449,transcriptomics
transcriptomics_ACSS1,0.406963230150442,transcriptomics
crisprcas9_CWC25,0.4069608642991015,crisprcas9
proteomics_ACADSB,0.4069540773690817,proteomics
crisprcas9_HOXC9,0.4069348136987866,crisprcas9
transcriptomics_DNAH1,0.4068611450884015,transcriptomics
proteomics_TM9SF3,0.4068587870214502,proteomics
crisprcas9_RAPGEF6,0.4068331614902802,crisprcas9
crisprcas9_FOXO3B,0.4068142476437643,crisprcas9
transcriptomics_SELL,0.4068116212574753,transcriptomics
proteomics_MRPS35,0.4068100215753938,proteomics
crisprcas9_DHX16,0.4067796409316792,crisprcas9
proteomics_ATP6V0D1,0.40676710761643,proteomics
transcriptomics_PDE9A,0.4067659982239748,transcriptomics
crisprcas9_AVPR1A,0.4067645037867326,crisprcas9
crisprcas9_SLC40A1,0.4067387511975222,crisprcas9
transcriptomics_PTH1R,0.4067285788048581,transcriptomics
proteomics_CORO1C,0.4067027202211306,proteomics
crisprcas9_GPR84,0.4067016277736013,crisprcas9
